=== ACC HANDOFF LOG: campaign_20260301_0119 | Model: llava-hf/llava-v1.6-vicuna-7b-hf ===
[HANDOFF] 102 | Token Index: 12 | Drift: 0.0836 | Teacher: Llama-3.2-11B
[HANDOFF] 262161019 | Token Index: 9 | Drift: 0.0929 | Teacher: Llama-3.2-11B
[HANDOFF] 262161019 | Token Index: 41 | Drift: 0.1043 | Teacher: Llama-3.2-11B
[HANDOFF] 262161019 | Token Index: 49 | Drift: 0.1015 | Teacher: Llama-3.2-11B
[HANDOFF] 262161019 | Token Index: 52 | Drift: 0.1018 | Teacher: Llama-3.2-11B
[HANDOFF] 393284006 | Token Index: 13 | Drift: 0.1238 | Teacher: Llama-3.2-11B
[HANDOFF] 393284006 | Token Index: 21 | Drift: 0.1206 | Teacher: Llama-3.2-11B
[HANDOFF] 393284006 | Token Index: 36 | Drift: 0.0871 | Teacher: Llama-3.2-11B
[HANDOFF] 393284006 | Token Index: 44 | Drift: 0.0903 | Teacher: Llama-3.2-11B
[HANDOFF] 393284006 | Token Index: 63 | Drift: 0.0764 | Teacher: Llama-3.2-11B
[HANDOFF] 546191004 | Token Index: 55 | Drift: 0.0780 | Teacher: Llama-3.2-11B
[HANDOFF] 131131000 | Token Index: 9 | Drift: 0.1230 | Teacher: Llama-3.2-11B
[HANDOFF] 131131000 | Token Index: 16 | Drift: 0.1034 | Teacher: Llama-3.2-11B
[HANDOFF] 131131000 | Token Index: 17 | Drift: 0.1025 | Teacher: Llama-3.2-11B
[HANDOFF] 131131000 | Token Index: 20 | Drift: 0.0885 | Teacher: Llama-3.2-11B
[HANDOFF] 131131000 | Token Index: 26 | Drift: 0.1233 | Teacher: Llama-3.2-11B
[HANDOFF] 131131000 | Token Index: 27 | Drift: 0.0890 | Teacher: Llama-3.2-11B
[HANDOFF] 131131000 | Token Index: 39 | Drift: 0.0917 | Teacher: Llama-3.2-11B
[HANDOFF] 131131000 | Token Index: 49 | Drift: 0.0909 | Teacher: Llama-3.2-11B
[HANDOFF] 131131000 | Token Index: 59 | Drift: 0.0847 | Teacher: Llama-3.2-11B
[HANDOFF] 131131000 | Token Index: 78 | Drift: 0.0826 | Teacher: Llama-3.2-11B
[HANDOFF] 655 | Token Index: 22 | Drift: 0.0909 | Teacher: Llama-3.2-11B
[HANDOFF] 115 | Token Index: 10 | Drift: 0.0760 | Teacher: Llama-3.2-11B
[HANDOFF] 115 | Token Index: 21 | Drift: 0.0774 | Teacher: Llama-3.2-11B
[HANDOFF] 115 | Token Index: 23 | Drift: 0.0946 | Teacher: Llama-3.2-11B
[HANDOFF] 115 | Token Index: 40 | Drift: 0.1069 | Teacher: Llama-3.2-11B
[HANDOFF] 115 | Token Index: 41 | Drift: 0.0909 | Teacher: Llama-3.2-11B
[HANDOFF] 115 | Token Index: 54 | Drift: 0.0794 | Teacher: Llama-3.2-11B
[HANDOFF] 115 | Token Index: 55 | Drift: 0.1030 | Teacher: Llama-3.2-11B
[HANDOFF] 115 | Token Index: 61 | Drift: 0.0946 | Teacher: Llama-3.2-11B
[HANDOFF] 115 | Token Index: 65 | Drift: 0.0787 | Teacher: Llama-3.2-11B
[HANDOFF] 26 | Token Index: 9 | Drift: 0.1253 | Teacher: Llama-3.2-11B
[HANDOFF] 26 | Token Index: 10 | Drift: 0.0900 | Teacher: Llama-3.2-11B
[HANDOFF] 26 | Token Index: 11 | Drift: 0.0843 | Teacher: Llama-3.2-11B
[HANDOFF] 26 | Token Index: 13 | Drift: 0.0992 | Teacher: Llama-3.2-11B
[HANDOFF] 26 | Token Index: 15 | Drift: 0.0913 | Teacher: Llama-3.2-11B
[HANDOFF] 26 | Token Index: 19 | Drift: 0.0950 | Teacher: Llama-3.2-11B
[HANDOFF] 26 | Token Index: 24 | Drift: 0.0932 | Teacher: Llama-3.2-11B
[HANDOFF] 26 | Token Index: 25 | Drift: 0.0771 | Teacher: Llama-3.2-11B
[HANDOFF] 26 | Token Index: 32 | Drift: 0.1204 | Teacher: Llama-3.2-11B
[HANDOFF] 26 | Token Index: 33 | Drift: 0.1006 | Teacher: Llama-3.2-11B
[HANDOFF] 760 | Token Index: 2 | Drift: 0.1046 | Teacher: Llama-3.2-11B
[HANDOFF] 760 | Token Index: 17 | Drift: 0.1274 | Teacher: Llama-3.2-11B
[HANDOFF] 760 | Token Index: 21 | Drift: 0.0814 | Teacher: Llama-3.2-11B
[HANDOFF] 760 | Token Index: 28 | Drift: 0.0850 | Teacher: Llama-3.2-11B
[HANDOFF] 760 | Token Index: 33 | Drift: 0.1128 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 16 | Drift: 0.0902 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 24 | Drift: 0.0751 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 27 | Drift: 0.1105 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 29 | Drift: 0.0875 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 35 | Drift: 0.1003 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 38 | Drift: 0.1147 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 46 | Drift: 0.1124 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 49 | Drift: 0.1130 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 50 | Drift: 0.0862 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 53 | Drift: 0.0800 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 55 | Drift: 0.1172 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 57 | Drift: 0.0925 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 58 | Drift: 0.1056 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 59 | Drift: 0.0791 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 64 | Drift: 0.0983 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 74 | Drift: 0.0926 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 75 | Drift: 0.0937 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 78 | Drift: 0.0830 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 79 | Drift: 0.1140 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 81 | Drift: 0.1062 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 82 | Drift: 0.0756 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 83 | Drift: 0.0860 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 84 | Drift: 0.0971 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 87 | Drift: 0.1278 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 88 | Drift: 0.1083 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 89 | Drift: 0.0946 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 90 | Drift: 0.1075 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 93 | Drift: 0.1010 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 94 | Drift: 0.1008 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 95 | Drift: 0.0825 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 102 | Drift: 0.1266 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 103 | Drift: 0.1041 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 104 | Drift: 0.0928 | Teacher: Llama-3.2-11B
[HANDOFF] 282 | Token Index: 105 | Drift: 0.1681 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 5 | Drift: 0.1216 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 9 | Drift: 0.0863 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 10 | Drift: 0.0978 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 12 | Drift: 0.0797 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 13 | Drift: 0.0970 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 21 | Drift: 0.0758 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 26 | Drift: 0.0854 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 31 | Drift: 0.0807 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 34 | Drift: 0.0795 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 48 | Drift: 0.0750 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 70 | Drift: 0.1061 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 74 | Drift: 0.0802 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 78 | Drift: 0.1153 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 92 | Drift: 0.0907 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 93 | Drift: 0.0823 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 99 | Drift: 0.0803 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 102 | Drift: 0.0761 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 106 | Drift: 0.1124 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 110 | Drift: 0.0968 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 111 | Drift: 0.1164 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 112 | Drift: 0.0772 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 116 | Drift: 0.0977 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 120 | Drift: 0.0864 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 121 | Drift: 0.1055 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 123 | Drift: 0.0800 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 124 | Drift: 0.1234 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 125 | Drift: 0.0944 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 129 | Drift: 0.0961 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 135 | Drift: 0.1206 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 140 | Drift: 0.0936 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 143 | Drift: 0.0787 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 144 | Drift: 0.0915 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 146 | Drift: 0.0863 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 157 | Drift: 0.0782 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 159 | Drift: 0.0957 | Teacher: Llama-3.2-11B
[HANDOFF] 251 | Token Index: 160 | Drift: 0.0812 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 1 | Drift: 0.0852 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 2 | Drift: 0.0889 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 3 | Drift: 0.0767 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 5 | Drift: 0.0827 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 12 | Drift: 0.0964 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 15 | Drift: 0.1062 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 17 | Drift: 0.0863 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 22 | Drift: 0.1142 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 24 | Drift: 0.1242 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 27 | Drift: 0.1192 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 28 | Drift: 0.1086 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 29 | Drift: 0.1438 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 31 | Drift: 0.0981 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 32 | Drift: 0.1125 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 36 | Drift: 0.0976 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 38 | Drift: 0.1093 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 39 | Drift: 0.1076 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 40 | Drift: 0.1019 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 41 | Drift: 0.1297 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 45 | Drift: 0.1118 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 46 | Drift: 0.1073 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 47 | Drift: 0.0929 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 48 | Drift: 0.1135 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 49 | Drift: 0.1099 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 50 | Drift: 0.1059 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 51 | Drift: 0.1128 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 52 | Drift: 0.0819 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 53 | Drift: 0.0788 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 54 | Drift: 0.1101 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 56 | Drift: 0.1428 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 58 | Drift: 0.1316 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 62 | Drift: 0.1169 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 63 | Drift: 0.1297 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 64 | Drift: 0.0958 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 65 | Drift: 0.1137 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 66 | Drift: 0.0995 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 67 | Drift: 0.0976 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 68 | Drift: 0.0762 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 69 | Drift: 0.1055 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 70 | Drift: 0.1219 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 71 | Drift: 0.1062 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 72 | Drift: 0.1544 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 73 | Drift: 0.1036 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 74 | Drift: 0.1042 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 75 | Drift: 0.0861 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 76 | Drift: 0.1043 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 77 | Drift: 0.0925 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 78 | Drift: 0.1035 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 80 | Drift: 0.1341 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 81 | Drift: 0.0929 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 83 | Drift: 0.1164 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 84 | Drift: 0.1072 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 85 | Drift: 0.0824 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 87 | Drift: 0.0979 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 88 | Drift: 0.1889 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 89 | Drift: 0.1081 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 90 | Drift: 0.1033 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 91 | Drift: 0.0972 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 93 | Drift: 0.1116 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 97 | Drift: 0.0975 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 98 | Drift: 0.1147 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 100 | Drift: 0.1156 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 101 | Drift: 0.0884 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 102 | Drift: 0.0945 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 103 | Drift: 0.0801 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 105 | Drift: 0.1302 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 106 | Drift: 0.0973 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 109 | Drift: 0.0919 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 110 | Drift: 0.1145 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 111 | Drift: 0.0883 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 112 | Drift: 0.0993 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 113 | Drift: 0.0806 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 115 | Drift: 0.1408 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 116 | Drift: 0.0843 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 119 | Drift: 0.1036 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 121 | Drift: 0.1134 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 122 | Drift: 0.1603 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 123 | Drift: 0.1667 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 124 | Drift: 0.1774 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 125 | Drift: 0.0795 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 126 | Drift: 0.1737 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 127 | Drift: 0.0767 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 128 | Drift: 0.1234 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 129 | Drift: 0.1277 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 130 | Drift: 0.0982 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 131 | Drift: 0.1230 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 132 | Drift: 0.1019 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 133 | Drift: 0.0942 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 134 | Drift: 0.0766 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 135 | Drift: 0.0937 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 136 | Drift: 0.1117 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 137 | Drift: 0.1109 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 138 | Drift: 0.1410 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 139 | Drift: 0.0809 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 141 | Drift: 0.0903 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 142 | Drift: 0.1006 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 143 | Drift: 0.0763 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 144 | Drift: 0.1004 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 145 | Drift: 0.1315 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 148 | Drift: 0.0777 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 149 | Drift: 0.0940 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 150 | Drift: 0.1428 | Teacher: Llama-3.2-11B
[HANDOFF] 143 | Token Index: 151 | Drift: 0.1024 | Teacher: Llama-3.2-11B
